,date,Ticker,Size,Liquidity,cpv_1mo,cpv_1w,mr_1w,monthly_return
130,2015-11-02,4151.T,0.7779902674774906,-0.4748973056827012,-0.5,0.1069034180537376,0.0436296025447877,-0.0909093407938759
131,2015-12-01,4151.T,0.7779902674774906,-0.4748973056827012,0.5,0.5,0.2871314801226367,0.1085228153406985
132,2016-01-04,4151.T,0.9170523857362297,-0.44596852264896625,0.5,0.5,0.5,0.1358278000140973
133,2016-02-01,4151.T,0.9170523857362297,-0.44596852264896625,-0.4588042978199683,0.5,0.5,-0.1499423437950364
134,2016-03-01,4151.T,0.9170523857362297,-0.44596852264896625,-0.1084426711777009,-0.5,-0.5,-0.1288078329462327
135,2016-04-01,4151.T,0.9170523857362297,-0.44596852264896625,-0.5,-0.2887262981326123,0.2823789547722764,0.0625765499538983
136,2016-05-02,4151.T,0.9170523857362297,-0.44596852264896625,-0.5,-0.1245732663466366,-0.5,-0.0167436986667488
137,2016-06-01,4151.T,0.9170523857362297,-0.44596852264896625,0.0689523022185499,0.5,0.5,0.1233117131115379
138,2016-07-01,4151.T,0.9170523857362297,-0.44596852264896625,-0.1745229356223943,-0.4448455589063473,0.1326381615984605,0.0318871771306252
139,2016-08-01,4151.T,0.9170523857362297,-0.44596852264896625,-0.1122276722360893,0.5,0.5,-0.1191332990224208
140,2016-09-01,4151.T,0.9170523857362297,-0.44596852264896625,0.3978015037276245,0.5,0.0198034397041903,0.0220161030925576
141,2016-10-03,4151.T,0.9170523857362297,-0.44596852264896625,-0.5,-0.0364579200044499,0.5,-0.155328670220851
142,2016-11-01,4151.T,0.9170523857362297,-0.44596852264896625,0.4571939861792192,0.5,0.5,0.0677851356440311
143,2016-12-01,4151.T,0.9170523857362297,-0.44596852264896625,-0.5,0.5,0.5,0.0006284659131439
144,2017-01-04,4151.T,0.8602592056205037,-0.3859178310263531,0.1882015969835622,-0.5,0.0109136042791638,0.0219851802257309
145,2017-02-01,4151.T,0.8602592056205037,-0.3859178310263531,0.5,0.204102687472111,0.3699083235370521,0.0151221469782734
146,2017-03-01,4151.T,0.8602592056205037,-0.3859178310263531,-0.5,-0.5,-0.5,-0.0353876836288451
147,2017-04-03,4151.T,0.8602592056205037,-0.3859178310263531,-0.5,-0.3774392877402026,-0.5,0.077166460480504
148,2017-05-01,4151.T,0.8602592056205037,-0.3859178310263531,-0.5,0.4896773487932608,0.4253953977194223,0.0305344377413996
149,2017-06-01,4151.T,0.8602592056205037,-0.3859178310263531,0.5,0.5,0.5,0.1025641145750138
150,2017-07-03,4151.T,0.8602592056205037,-0.3859178310263531,-0.1411255740683213,-0.4760596392934785,-0.3287619126533911,0.0103359184104678
151,2017-08-01,4151.T,0.8602592056205037,-0.3859178310263531,-0.5,-0.5,-0.5,0.0707337373636565
152,2017-09-01,4151.T,0.8602592056205037,-0.3859178310263531,0.4067618568294984,0.5,-0.3055239253063906,-0.032676619429389
153,2017-10-02,4151.T,0.8602592056205037,-0.3859178310263531,0.5,0.5,0.3118351747021424,-0.0317933212514548
154,2017-11-01,4151.T,0.8602592056205037,-0.3859178310263531,-0.5,-0.5,-0.5,-0.0179579678051451
155,2017-12-01,4151.T,0.8602592056205037,-0.3859178310263531,-0.4112057579784455,-0.5,-0.4500640108885775,0.1003134831932444
156,2018-01-01,4151.T,0.8602592056205037,-0.3859178310263531,0.5,-0.5,-0.5,0.0080721157123551
157,2018-02-01,4151.T,0.9801145848571282,-0.46887028118274715,-0.0831719545453687,-0.0176082240238975,0.5,0.0332727454706669
158,2018-03-01,4151.T,0.9801145848571282,-0.46887028118274715,-0.2907792075800982,0.5,0.362023479528489,0.0096372659661498
159,2018-04-02,4151.T,0.9801145848571282,-0.46887028118274715,0.5,-0.5,-0.5,0.0045455157665927
160,2018-05-01,4151.T,0.9801145848571282,-0.46887028118274715,-0.5,0.2570489885879123,0.1380156800960993,0.0298641028031838
161,2018-06-01,4151.T,0.9801145848571282,-0.46887028118274715,0.5,-0.5,0.0221030708456352,0.0333922493390674
162,2018-07-02,4151.T,0.9801145848571282,-0.46887028118274715,-0.5,0.5,0.1799705292703382,-0.028911717050552
163,2018-08-01,4151.T,0.9801145848571282,-0.46887028118274715,-0.0662295965775375,0.1364991880459443,0.0659995760980554,-0.0453916984354668
164,2018-09-03,4151.T,0.9801145848571282,-0.46887028118274715,0.5,0.4692148822444034,0.0496672811427302,0.0203139159353253
165,2018-10-01,4151.T,0.9801145848571282,-0.46887028118274715,0.357811227100365,0.5,0.4887883337309316,-0.0999999452618638
166,2018-11-01,4151.T,0.9801145848571282,-0.46887028118274715,-0.5,-0.479999236793317,-0.5,0.0643540008303977
167,2018-12-03,4151.T,0.9801145848571282,-0.46887028118274715,-0.376483247631424,-0.5,0.1853703309134347,0.0429852760196318
168,2019-01-04,4151.T,0.965861966582549,-0.5436731621168729,-0.5,-0.5,0.0841059493040545,0.0457427509764387
169,2019-02-01,4151.T,0.965861966582549,-0.5436731621168729,-0.5,0.5,-0.1123702396254409,-0.067263546006283
170,2019-03-01,4151.T,0.965861966582549,-0.5436731621168729,-0.5,-0.5,0.5,-0.0225139852314557
171,2019-04-01,4151.T,0.965861966582549,-0.5436731621168729,-0.5,-0.5,-0.5,0.0590209582503338
172,2019-05-07,4151.T,0.965861966582549,-0.5436731621168729,-0.5,-0.5,-0.5,0.0888086810626365
173,2019-06-03,4151.T,0.965861966582549,-0.5436731621168729,-0.3914818701817092,-0.5,-0.214645616640521,-0.1115274531594431
174,2019-07-01,4151.T,0.965861966582549,-0.5436731621168729,-0.470601699627487,0.0911611060511903,0.243140275145323,-0.0562060278379243
175,2019-08-01,4151.T,0.965861966582549,-0.5436731621168729,-0.5,-0.5,0.5,-0.0163262977405866
176,2019-09-02,4151.T,0.965861966582549,-0.5436731621168729,0.4182888416341457,-0.5,-0.5,-0.0662589133796254
177,2019-10-01,4151.T,0.965861966582549,-0.5436731621168729,-0.2772766251477371,0.5,0.4371840826223301,0.0551308988414673
178,2019-11-01,4151.T,0.965861966582549,-0.5436731621168729,0.5,0.5,0.5,0.0708744056636292
179,2019-12-02,4151.T,0.965861966582549,-0.5436731621168729,0.5,0.5,-0.1163304497557055,-0.047342927422434
180,2020-01-06,4151.T,0.9260146183625344,-0.17784398668409399,0.5,0.5,-0.5,0.1871194318701563
181,2020-02-03,4151.T,0.9260146183625344,-0.17784398668409399,0.5,-0.5,0.294412606484559,0.0901288794793735
182,2020-03-02,4151.T,0.9260146183625344,-0.17784398668409399,-0.5,0.2402718971621181,-0.5,0.035968360312012
183,2020-04-01,4151.T,0.9260146183625344,-0.17784398668409399,-0.1652719777280981,-0.2823005183850666,0.3285571198673773,-0.0057230571979906
184,2020-05-01,4151.T,0.9260146183625344,-0.17784398668409399,-0.5,-0.5,-0.1405825225730482,-0.119339852369681
185,2020-06-01,4151.T,0.9260146183625344,-0.17784398668409399,-0.1431427413288178,0.5,-0.036838543606003,0.0758168157130845
186,2020-07-01,4151.T,0.9260146183625344,-0.17784398668409399,0.5,-0.3000201299092044,-0.3400943148158155,0.1591736101011436
187,2020-08-03,4151.T,0.9260146183625344,-0.17784398668409399,0.5,0.5,-0.0650346746284758,-0.0268565529321226
188,2020-09-01,4151.T,0.9260146183625344,-0.17784398668409399,0.5,0.5,-0.2757533577368689,-0.0528220802866665
189,2020-10-02,4151.T,0.9260146183625344,-0.17784398668409399,-0.5,-0.5,-0.5,0.0481282649563088
190,2020-11-02,4151.T,0.9260146183625344,-0.17784398668409399,-0.5,-0.0080281956446287,-0.5,0.0448251481285657
191,2020-12-01,4151.T,0.9260146183625344,-0.17784398668409399,-0.1426501416017326,0.5,-0.4514997285037225,-0.0704568464595257
192,2021-01-04,4151.T,1.0069731125365649,-0.4012611914394127,0.3435661193435639,-0.5,-0.3350723545388099,0.0840525098801987
193,2021-02-01,4151.T,1.0069731125365649,-0.4012611914394127,-0.5,-0.5,-0.5,-0.0284513271795873
194,2021-03-01,4151.T,1.0069731125365649,-0.4012611914394127,-0.5,-0.5,0.5,0.1436264542117546
195,2021-04-01,4151.T,1.0069731125365649,-0.4012611914394127,-0.5,-0.5,-0.5,-0.0737832909264982
196,2021-05-06,4151.T,1.0069731125365649,-0.4012611914394127,-0.135303199197095,-0.5,-0.5,0.1288134931313342
197,2021-06-01,4151.T,1.0069731125365649,-0.4012611914394127,-0.1037270869026727,0.5,0.2130751183974924,0.043543635492697
198,2021-07-01,4151.T,1.0069731125365649,-0.4012611914394127,-0.5,-0.2487317114537307,-0.3424218206143509,-0.0517985485868639
199,2021-08-02,4151.T,1.0069731125365649,-0.4012611914394127,-0.0807163051640973,-0.5,0.5,0.2012639480578955
200,2021-09-01,4151.T,1.0069731125365649,-0.4012611914394127,0.4986140174327524,-0.5,0.5,-0.0902159774748351
201,2021-10-01,4151.T,1.0069731125365649,-0.4012611914394127,-0.5,0.2718441447784401,0.3727843245029885,0.033519490439019
202,2021-11-01,4151.T,1.0069731125365649,-0.4012611914394127,0.3976635215527752,-0.3574797450779789,-0.4682681438434761,0.0810811072248647
203,2021-12-01,4151.T,1.0069731125365649,-0.4012611914394127,0.5,0.5,0.3856823362910069,-0.0437500822869733
204,2022-01-04,4151.T,1.1013914991050662,-0.5533945262941083,-0.0344823574156053,-0.2816544654406481,0.5,-0.1542482359225362
205,2022-02-01,4151.T,1.1013914991050662,-0.5533945262941083,0.356728826749191,0.5,0.2926712204052901,-0.0068050795012548
206,2022-03-01,4151.T,1.1013914991050662,-0.5533945262941083,-0.3763423621638388,0.2373230057298583,0.5,-0.105329223943574
207,2022-04-01,4151.T,1.1013914991050662,-0.5533945262941083,0.5,0.1365994527424016,0.5,0.0238262583764363
208,2022-05-02,4151.T,1.1013914991050662,-0.5533945262941083,0.0617197886887203,0.2324527134765263,0.5,-0.0376454404748812
209,2022-06-01,4151.T,1.1013914991050662,-0.5533945262941083,-0.2054722073397915,0.3086485064172707,-0.5,-0.0177811155079287
210,2022-07-01,4151.T,1.1013914991050662,-0.5533945262941083,-0.5,0.2924098298401429,0.1130636160084669,0.0104998029724689
211,2022-08-01,4151.T,1.1013914991050662,-0.5533945262941083,0.5,-0.5,-0.0759404172881081,0.0958944647427642
212,2022-09-01,4151.T,1.1013914991050662,-0.5533945262941083,-0.5,-0.2506845579180784,-0.5,0.0395387287997333
213,2022-10-03,4151.T,1.1013914991050662,-0.5533945262941083,-0.5,-0.5,-0.3913251104600197,-0.0142629894697785
214,2022-11-01,4151.T,1.1013914991050662,-0.5533945262941083,-0.3536825512846269,0.3131410329010335,-0.5,0.0707394730222785
215,2022-12-01,4151.T,1.1013914991050662,-0.5533945262941083,0.5,-0.0602501509213387,0.5,0.0480480887036518
216,2023-01-04,4151.T,1.0291108558387636,-0.28220381439844566,-0.1320611755626111,-0.5,0.1218225126490926,-0.0802292730929293
217,2023-02-01,4151.T,1.0291108558387636,-0.28220381439844566,-0.1419039124473097,0.1085645429115692,-0.1376681771016115,-0.0664889589662803
218,2023-03-01,4151.T,1.0291108558387636,-0.28220381439844566,-0.5,-0.5,-0.0921396828454591,-0.0245790543403877
219,2023-04-03,4151.T,1.0291108558387636,-0.28220381439844566,-0.5,0.5,0.2211259997890972,-0.0165688158011741
220,2023-05-01,4151.T,1.0291108558387636,-0.28220381439844566,-0.5,0.5,0.5,0.0154438818175
221,2023-06-01,4151.T,1.0291108558387636,-0.28220381439844566,0.5,-0.5,-0.4559235916566542,0.0508123334522063
222,2023-07-03,4151.T,1.0291108558387636,-0.28220381439844566,-0.0971413258426209,-0.5,-0.0354094636743656,-0.1118420301725818
223,2023-08-01,4151.T,1.0291108558387636,-0.28220381439844566,-0.2245783683425135,0.5,0.2277451681191933,0.0042220802956149
224,2023-09-01,4151.T,1.0291108558387636,-0.28220381439844566,0.5,0.5,-0.5,0.0223505116370534
225,2023-10-02,4151.T,1.0291108558387636,-0.28220381439844566,0.5,0.5,0.5,-0.0293313586682645
226,2023-11-01,4151.T,1.0291108558387636,-0.28220381439844566,0.5,0.3200704516614534,-0.2319202168311419,-0.0369744631041623
227,2023-12-01,4151.T,1.0291108558387636,-0.28220381439844566,-0.2282038622401376,-0.5,0.3147330764634082,-0.0625609381212124
228,2024-01-04,4151.T,0.9325950086928809,-0.4945417315113032,-0.1686088499952761,-0.5,-0.1042903889900859,0.0066528626711399
